date,comment,recomm,unrecomm,labeled
2020-08-19 1:39,보고 싶었던 영화인데 여러가지 할인 혜택으로 저렴 구입 감사합니다 잘 볼께요,3,0,1
2020-05-23 2:33,아놔.... 이렇게 심각하게 재미없는 로맨스물 처음 개연성이라곤 1도 없고 미춰버리겠네요 친구랑 안봤으면 중간에 꺼버릴 영화,7,22,1
2020-05-11 19:21,뭔가 아름답지만.....시간의 허망함도 느끼게하는 영화.시간이 너무 발리 흐르고 있다는 자각을 느끼게 되는...,4,0,1
2020-03-22 15:12,아련한 첫사랑이 생각나는 영화. 해피엔딩이라서... 넘 좋았다. 내 첫사랑과 비교도 안되게...,5,1,1
2020-03-08 15:38,"심쿵 로맨스. 그 시절, 내가 좋아했던 안녕, 나의 소녀시대.",6,1,1
2024-03-19 9:18,이미 사망한 스나이더버스에 대한 부관참시급 완성도.,0,0,1
2024-03-03 0:41,개인적으로 전작 아쿠아맨 1편보다 한층 더 가벼워졌다 생각한다. 어거지 개그를 끼워 넣은 부분이 많다는 생각이 든다. 억지로 본인이 쿨하고 유쾌하다는걸 어필하는 모습 같았다. 뭔가 아쿠아맨이 전작에 비해 두툼하다 해야할까. 바다에 오래 있어서 몸이 불어난걸까.. 한층 몸이 불어난 느낌이라 아쿠아맨이라기 보다는 스폰지밥의 인어맨과 조개소년 느낌이 더 강하게 들었다. 노린걸까...cg도 전작이 더 좋았던 느낌이 든다..,0,0,1
2024-02-05 18:21,하나님이 정하지마세요 내 성별,0,1,0
2024-02-05 18:21,대여하세요 소장가,0,0,0
2024-01-21 18:44,대여하세요. 소장은 아닙니다.,0,3,0
2023-12-25 15:52,존나 잘 만들었다 진짜로,1,0,1
2022-12-29 3:25,배트맨의 화려한 은퇴식 그리고 새로운 고담시의 영웅탄생을 알리는 작품 ☆,1,0,1
2022-02-02 2:12,톰하디 진짜 갓갓..,1,0,1
2017-07-17 22:41,마블 영화 따위는 우습게 발라 버리는 다크나이트...,5,0,1
2017-06-17 10:38,다운로드해서 잘 봤습니당~~,0,0,1
2017-05-17 21:27,안녕하세요. N스토어입니다. 현재 제공되는 파일 재확인결과 영상/음성간 오류가 발견되지 않으며 정상 다운되고 있어 언급주신 이슈가 재현되지 않고 있습니다. 아래 링크내 설명을 통해 재시도 해보셔도 이용에 문제가 있으실경우 고객센터를 통해 사용기기 환경과 함께 자세한 설명 주시면 빠르게 확인해 드리도록 하겠습니다.[영화/방송]콘텐츠가 다운로드되지 않는 오류 해결 방법https://help.naver.com/support/contents/contents.nhn?serviceNo=803&categoryNo=12867,1,0,0
2016-11-21 4:47,.................... 환불해주세요.........;;;;;;;;;;;;;;;;;;;;;;; 음향이랑 영상이랑 싱크 안맞아여.........이럴수가 황당하네요 이런경우는 처음,0,1,0
2016-08-20 4:26,환불해주세요 아예 다운로드도 안되고 볼수도 없네요,0,2,0
2016-05-07 1:22,컴으로도 안되고 핸폰으로도 안되네요. 컴은 시커먼 화면에 키보드도 안 먹히면서 먹통이되고...ㅠㅠ도저히 짜증나서 더는 ... 환불해주세요,0,0,0
2015-07-12 0:28,다운안받아져요 환불좀요...,1,0,0
2015-06-20 0:06,컴터로 볼려고하는데 익스플로어도 안되고 크롬도 안되서 스마트폰으로 보는데 검은화면에 자막만 밝게 보이네네이버 1300원 변상하세요,3,0,0
2015-01-26 22:47,미친...어플로 다운받은 영화도 대여기간 지나서 사라짐ㅋㅋㅋ내돈 내나,0,0,0
2013-03-20 1:05,"이제서야 보게 되었지만, 최근 본 영화 통틀어서 최고b",0,0,1
2013-03-13 10:18,크리스찬 베일 와이리 멋있노??,0,0,1
2013-01-21 22:12,대여다운 했는데 재생이 안됩니다. 환불을 요구합니다.,0,0,0
2012-12-30 1:29,다운받고 서버문제로 플레이가 안됨. 환불 요구.,0,0,0
2012-12-21 10:27,도중에 소리가 안나오는데.. 왜 그런건가요?,0,0,0
2012-12-09 19:08,일 베인을 위한 영화.,2,2,1
2012-12-09 18:58,올해 극장에서 본 영화중 최고..,0,0,1
2012-12-09 9:25,진짜 재미있네요.. 완전 빠졌어요.. 구매해서 소장하고 싶을정도로 ..,0,1,1
2012-12-06 20:21,다크 나이트 라이즈 재미 있어요.,0,0,1
2012-11-28 21:34,다운로드어떻게받지요,0,0,0
2023-05-18 0:27,내 인생 최고의 영화 이원석 천재감독마이맨,57,4,1
2023-05-18 0:42,한번도난너를잊어본적없어오직그대만을생각했는걸그런너는뭐야날잊었던거야지금내눈에선눈물이흘러배신감느껴널찾아갈까생각했어난난잘모르겠어이세상이돌고있는지금내눈에는너밖에뭐지할말이없어갈수도없어눈물도없어느낌도없어네앞에서있는날바라봐이렇게널위해살아있는날약속된시간이 왔어요그대앞에있어요두려움에울고있지만눈물을닦아주었어요그때내손잡았죠일어날거야함께해준그대에게행복을눈감고그댈그려요맘속그댈찾았죠나를밝혀주는빛이보여영원한행복을놓칠수없죠그대나보이나요나를불러줘요그대곁에있을거야너를사랑해함께해요그대와영원히🖖,34,3,1
2023-05-19 11:24,"범우마이맨…좋은 글 하나 보내네 덕이란 수많은 어려움을 극복하고 얻은 수양의 산물이며, 노력의 결과입니다. 덕에는 ‘음덕’과 ‘양덕’이 있는데, 음덕이란 남에게 알려지지 않은 선행을 말하고, 같은 선행이라도 남에게 알려지는 것을 양덕이라고 합니다. 이 글은 펌글 입니다.",21,1,1
2023-11-10 20:05,황여래 사랑해🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖,0,0,1
2023-10-16 15:48,아 이런 영화관에서 봤어야 했는데,0,0,1
2023-08-25 18:07,솔직히 좀 당황스러움..근데 뻔한 국뽕 신파보다 다양한 시도를 하는 영화라 좋게 생각 중,0,0,1
2023-08-19 17:37,영화가 끝나고 저도 모르게 기립박수를 쳤습니다. 잠시 다른 세상에 다녀온 기분이군요… 꿈을 꿨나요..?이렇게까지 혁신적으로 아찔하게 또라이같이 신박한 작품은 상상해본적도 없었는데…당장 1초 앞도 예상할 수 없습니다. 쉴새없이 뒷내용이 너무 궁금해집니다…이런 쇼킹한 작품은 무비43 이후로 처음인 것 같군요.. 아직도 정신이 혼미함…..평점은 3.8….감당할 수 없는 신선함에 높은 점수 드립니다. 정말이지 놓칠 수 없는 작품이네요… (+) 이하늬님 진짜 너무너무너무 아름다움🥺,0,0,1
2023-07-27 16:31,한국 영화사에 꼭 필요하고 꼭 만들어져야했던 작품. 한국 영화계의 위대한 한 획을 그은 작품.,0,0,1
2023-07-01 16:42,극장으로 또 보러 갈것입니다....이원석 감독님 영화 많이 만들어주세요..,0,0,1
2023-07-01 16:39,명작이다.....명작...입니다,0,0,1
2023-06-30 19:49,이 영화 보면서 울었다 진짜로 그냥 눈물이 줄줄나더라 가족에게 귤을 맞던 내가 생각나서. 나도 겨우 벗어났지만 그렇기에 누구보다 폭력의 굴레에서 벗어나기 쉽지 않다는 것을 잘 안다. 꿈을 찾아 떠난 여래에게 박수를 친다. 응원하는 사람이 한 명만 있어도 사람은 용기를 가지고 달라질 수 있어 진짜야. 여기 내가 당신을 응원해. -세상의 수많은 여래에게 사랑을 보내며-,1,0,1
2023-06-27 0:43,처음부터 끝까지 미친영화 이원석 사랑해 열일해줘ㅓㅓㅓ,1,0,1
2023-06-21 17:53,생각없이 보기 딱 좋은 영화... 단순하게 기분 좋아지고 싶을 때 보기 좋은 영화... 벗 은근히 교훈도 있는 영화... 어이없어 진짜,2,0,1
2023-06-18 14:32,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ처음엔 어이가 없었는데 나중엔 어이가 없어서 웃으면서 보는 내가 있더라,2,0,1
2023-06-14 20:06,다세포소녀2,1,1,1
2023-06-06 17:57,이 영화 망하면 또 이런 영화 안 나올까봐 극장에서 보고 vod도 살라고,9,0,1
2023-06-04 22:30,욕도 안나오는영화,0,3,1
2023-06-03 22:47,"내 인생 최악의 영화 1순위로 바뀜, 원래 다찌나와리였는데",2,1,1
2023-06-03 21:32,나도 처음 본 날에는 뭐 이런 영화가 다 있나 생각했으니 악플들 이해한다. 하지만 곧 생각날 것이다. 곧 흥얼거릴 것이다. 나도 그렇게 여래바래가 되었다.,3,0,1
2023-06-03 8:33,다 알바인거?이게 무슨 하 돈이 아깜다 증말,4,4,1
2023-06-02 14:25,OST 어떻게 좀 ㅠㅠㅠㅠ,2,0,1
2023-06-01 22:08,"눈물이 나는, 아름다운 영상미를 가진 영화. 영화 속 모든 인물들을 사랑해!!! 존나....는 애증이라 하자.ㅎ",1,0,1
2023-06-01 18:30,도저히 끝까지 볼수가 없는 영화. 시간 아까움,0,5,1
2023-06-01 13:39,아무생각없이 봤는데... 이건 뭐냥 했음.,0,2,1
2023-05-28 23:51,"으음,,, 뭔가 20프로 부족한 느낌이지만 2탄이 나온다면 보겠습니다.",2,0,1
2023-05-28 21:42,너무 세련됐고 뼈가 있다 로맨스를 죽이는 로맨스,5,0,1
2023-05-26 23:05,최고다 도대체 어떻게 이런 영화가,7,1,1
2023-05-22 21:33,왜 ost 안내주는거임???? 저 죽으라고요????,9,2,1
2023-05-22 20:14,😒 찌증만원 아까움 기분나쁨 자주 아니 영화를 사보는 나로써는 진짜 화가남,2,13,1
2023-05-22 12:45,"집요할 정도의 웨스 앤더슨식의 대칭미, 즐길 사람만 즐기라는 식의 무모한 병맛스러움. 이 모든게 감당 가능하다면 의외로 수작일수도. 딱, 내취향.",6,3,1
2023-05-21 20:37,얼마나 기다렸는지!! 드디어 소장꺄,1,2,1
2023-05-21 19:28,여래이즘은 진짜 비가 불러준건가여?,5,2,1
2023-05-20 11:05,이 시대 최고의 감동.- 여래바래 4기 -,5,2,1
2023-05-20 4:10,🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖,3,2,0
2023-05-20 2:12,🔥뜨겁게🔥 더 뜨겁게🌋🌋🌋저 이승재처럼😎 뜨거운 핫플🥵💦 (지글지글~) 고기가 익네?🥓🥓🥓 ¡¡¡섭씨 100도!!!🌡 (보글보글~) 식혜도 끓네?🍵 앗 뜨거💥 😊👍 ¡¡¡10분에 30kg 감량!!!💦 극열지옥 불가마! 😁👍 전세계에서🌏 가장 뜨거운♨️불가마 🤠🪗극열지옥 불가마로 오세요~ 🪗극열지옥🎵 불가마🎶,11,2,0
2023-05-19 22:34,극장에서 다섯번보고 시리즈온에서 또 구매하고 ❤️최곱니다~~~ 근데 ost 요? ㅠㅠ,4,2,1
2023-05-19 21:23,싱어롱관 한번은 해줬어야했다..,8,1,1
2023-05-19 20:51,이거 폭망한 영화맞네,1,11,1
2023-05-19 19:18,범우야 난 늘 마지막 순간에 멈추면서 살았거든 겁이 나서 사실 나 지금도 무지하게 겁 나는데 한 번 끝까지 가보려고 죽든 살든 (어딜요..?),2,1,0
2023-05-19 9:25,그인간땅콩🥜알레르기야〰️🥜땅콩을조금만먹어도🍽️발작쇼크를💢일으키거든😀💖그걸〰️아나필락시스〰️라고불러🎶😀그래서늘🧪에피펜을🧪가지고다니지‼️곱게간땅콩가루야🫙🫙➰💖꿀꺽꿀꺽꿀꺽➰💖와우잇츠꾸웃..🤢🤢켁🤮‼️잇츠꾸웃😆👍💖,7,1,0
2023-05-19 8:46,덕이란 수많은 어려움을 극복하고 얻은 수양의 산물이며 노력의 결과입니다. 덕에는 음덕과 양덕이 있는데. 음덕이란 남에게 알려지지않은 선행을 말하고 같은 선행이라도 남에게 알려지는 것을 양덕이라고 합니다. ^^ 이 글은 펌글입니다,3,1,0
2023-05-19 1:42,킬링로맨스는 정말 감동이었어요 제 인생영화에요,4,2,1
2023-05-19 0:45,🔥~ 극열지옥 불가마~🔥 뜨겁게헤~ 더 뜨겁게헤!!! 저 이승재처럼! 뜨거운! 핫!플!!! 🥓(치이이익) 고기가 익네~? (털썩 섭씨 100도!!!!!!! 🍵(보글보글) 식혜도 끓네~? 앗 뜨거ㅎㅓ... (따봉👍) 💢10분에!!!! 30키로!! 감량! 극열지옥! 불가마~!👍 👒🪗전세계에서 가장 뜨거운 불가마~ 극열지옥 불가마로 오세요~!🪗 🎵극열지옥 불가마~🎵,4,2,0
2023-05-18 23:39,여뤠이즘 여뤠이즘,3,2,0
2023-05-18 23:01,여래님!! 💕🙆‍♂️ 저 아직도 이거 써요!! 🕶️ ❄️🧣겨울엔 이 패딩만 입구요!! 저 랄라텐 중독돼서 당뇨 위기예요🥤😡 황! 여! 래! 📢📢‼️‼️ 1984년 4월 7일 쥐띠🐭 양자리🐑 2008년 드라마 유년의 행복에서 테니스 국가대표 최수림!! 🎾👟 2009년 드라마 미국의 연인!! 🇺🇸🇺🇸 2010년 행복!! 🥰🥰🥰 2011년 영화 영보이!!🚌🏫 2012년 영화 재수 좋은 날!! 🌈✨ 특히 2013년 마지막 작품 낯선자들은 저 1️⃣0️⃣0️⃣번도 넘게 봤습니다!! 🖖🖖,9,2,0
2023-05-18 23:00,한번도난너를잊어본적없어오직그대만을생각했는걸그런너는뭐야날잊었던거야지금내눈에선눈물이흘러배신감느껴널찾아갈까생각했어난난잘모르겠어이세상이돌고있는지금내눈에는너밖에뭐지할말이없어갈수도없어눈물도없어느낌도없어네앞에서있는날바라봐이렇게널위해살아있는날약속된시간이 왔어요그대앞에있어요두려움에울고있지만눈물을닦아주었어요그때내손잡았죠일어날거야함께해준그대에게행복을눈감고그댈그려요맘속그댈찾았죠나를밝혀주는빛이보여영원한행복을놓칠수없죠그대나보이나요나를불러줘요그대곁에있을거야너를사랑해함께해요그대와영원히🖖,6,2,0
2023-05-18 23:00,아~~~~🖖지기지기지기지기징🎸빰빰빰🎵지기지기지기지기징🥁빰빰빰😎 bad girl🤜🎶I’m gonna be a bad girl📢🙋‍♀I‘m gonna be a bad bad girl⭐I’m gonna be a bad girl📣I‘m gonna be a bad girl🔊🙆‍♂I’m gonna be a bad bad girl✨I‘m gonna be a bad bad girl🥜🍲I’m gonna be a bad girl🎤🤷‍♀나를 보는 시선들을 느껴🎥How do you feel make some noise🎙(make some noise)📢피하려고 애를 써도 느껴지는🎧나의 여래이즘🖖(여래이즘)🔥⏳I make it 여래이즘 the 여래이즘👑넌 이제 빠져 버렸어🍉🥤I‘m gonna be crazy now yes crazy now🚬🚗넌 이제 벗어날 수 없어💃🕺,12,2,0
2023-05-18 22:52,불가마로 모실게혀 ~~!!!,4,2,0
2023-05-18 22:09,손날목치기!🫱 손날목치기🫱 손날목치기🫱 손날목치기!!!🫱 제비품목치기!🫱 손날목치기!🫱 돌려치기!🫱 메주먹내려치기👊,8,2,0
2023-05-18 21:09,킬링 로맨스 붐은 온다..,8,2,1
2023-05-18 17:03,🎤한 번도 난 너를🎶 잊어본 적 없어🙅‍♂️ 오직 그대만을 생각했는 걸🏨💍 그런 너는 뭐야🤷‍♂️🥜 날 잊었던 거야🎵 지금 내 눈에선 눈물이 흘러🍊 배신감 느껴🤬 널 찾아갈까 생각했어💎💝 난 난 잘 모르겠어🤔 이 세상이 돌고 있는 지금😵‍💫 내 눈에는 너 밖에 뭐지💐🤦‍♀️ 할 말이 없어 갈 수도 없어🪟 눈물도 없어 느낌도 없어❌ 네 앞에 서 있는 날 바라봐🥋🕺 이렇게 널 위해 살아있는 날🤸‍♂️💨 약속된 시간이 왔어요⏳🔥 그대 앞에 있어요🍲 두려움에 울고 있지만😢📱 눈물을 닦아 주었어요🎁💵 그대 내 손 잡았죠🤝 일어날 거야🏋️‍♂️ 함께해 준 그대에게 행복을👌 눈감고😌✨그댈그려요🎨🧑‍🎨 맘속🫀❤️그댈🫵 찾았죠🔎〰️나를밝혀💡주는 빛이🕯️🔥보여요 👀✨영원한♾️행복을☘️😄놓칠수없죠🙅🏻‍♀️그대🫵나보이나요👀❓나를 불러줘요📢〰️그대곁에👫있을거야너🫵를사랑해❤️💛💙💗함께해요🤗그대와🫵영원히♾️✨💕,11,2,0
2023-05-18 15:57,2023 최고의 영화 🖖🖖,7,2,1
2023-05-18 14:48,이거안보면안긤,11,2,1
2023-05-18 13:50,아아아아아아아아아아아!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 지기지기지기지기지기징... 빰빰빰,7,2,0
2023-05-18 13:11,이 글은 펌글입니다,9,2,0
2023-05-18 11:24,아~~~🖖지기지기지기지기징🎸빰빰빰🎵지기지기지기지기징🥁빰빰빰😎 🎶나를 보는 시선들을 느껴📢피하려고 애를 써도 느껴지는🎧나의 여래이즘🖖(여래이즘)🔥⏳I make it 여래이즘 the 여래이즘👑넌 이제 빠져 버렸어🍉🥤I'm gonna be crazy now yes crazy now🚗넌 이제 벗어날 수 없어,7,1,0
2023-05-18 11:19,누나 왜 노래를?..,9,2,0
2023-05-18 11:12,🔥~ 극열지옥 불가마~🔥 뜨겁게헤~ 더 뜨겁게헤!!! 저 이승재처럼! 뜨거운! 핫!플!!! 🥓(치이이익) 고기가 익네~? (털썩) 섭씨 100도!!!!!!! 🍵(보글보글) 식혜도 끓네~? 앗 뜨거ㅎㅓ... (따봉👍) 💢10분에!!!! 30키로!! 감량! 극열지옥! 불가마~!👍 👒🪗전세계에서 가장 뜨거운 불가마~ 극열지옥 불가마로 오세요~!🪗 🎵극열지옥 불가마~🎵,9,2,0
2023-10-09 0:53,재미있게 봤네,0,0,1
2023-09-17 10:27,대여말고 영구 소장용 만들어주세요,1,0,0
2024-02-05 10:46,"뭐야, 생각보다 잘 만들었잖아. 수천억들인 블록버스트하고 비교하면 밋밋하겠지만, 충분히 독창성도 있고 재미도 있네.",0,0,1
2024-01-08 17:46,영화관에서 상영할 때 볼껄 그랬군요...리뷰 평만 보고 안봤었는데 너무 재밌네요,2,0,1
2023-12-31 17:59,흥미진진하고 재미있는데 너무 저평가 되었나봅니다. 2부는 꼭 극장에서 보고싶습니다^^,2,0,1
2023-01-27 22:02,후편(들)을 압축했다면?,0,0,0
2022-12-06 19:22,완전 잼있습니다,2,0,1
2022-11-18 15:07,호불호는 있겠지만 저는 재미있네요~ 2부 기다려집니다~,2,0,1
2022-10-23 14:55,재미는 있는데 러닝타임이 좀 그르네. 뺄거 빼고 한 105분이었으면 좋았을듯. 영화관에서 볼정돈 아니고 재밌었음 ㅇㅇ 2부까진 기대해볼만.,0,0,1
2022-09-26 22:09,혹시나 해서 봤는데 정말 재미없네... 너무 억지스러운 설정,0,1,1
2022-09-11 21:24,후레쉬맨 보는 느낌이네 전반적으로 분위기가 너무 산만해서 집중이 안됨 글구 CG 좋다는 사람들은 신기하네 도심속 전투 CG는 CG티가 너무 나서 분위기 확 깨던데,0,0,1
2022-09-11 18:09,"영화 한 3가지 정도를 합친듯한 느낌이네요. 아이언맨, 스타워즈, 중국무협영화 등등 이색적이네요. 왜 비싼지 궁금했는데 제작비가 상당히 많이 들어갔을 것라고 추정됩니다.",0,0,1
2022-09-11 2:09,왜 평점이 낮은지 모르겠네요 cg도 좋고 스토리도 나쁘지않은.지루하지않고 재밌게 봄,1,1,1
2022-09-10 21:55,"나쁘지 않은데요.. 각자의 취향은 있겠지만, 긴 런닝타임 동안 지루하지 않게 재미있게 보았습니다 :)",0,0,1
2022-09-04 11:08,그게 뭔데 씹덕아,0,1,0
2022-09-03 17:34,재미있었으나 TV연결하면 재생이 안 되는 게 아쉽네요(시리즈온 특성인지는 모르겠습니다)... 작품 자체는 재미있었습니다!!,0,0,1
2022-08-31 17:57,이게 극장에서 망하고 스트리밍으로 내려온 그 영화인가...그래서 그런가 극장보다 평이 후하군 그래,0,4,1
2022-08-28 23:46,"재미있습니다, 시간여행을 주제로 과거와 현재를 잘 연결짓네요. 테넷느낌이 살짝 나기도 하구요. SF 와 무협의 재미를 잘 버무려 놓았습니다. 굿 !!!",3,1,1
2022-08-28 22:10,그냥볼만해요,2,0,1
2022-08-27 23:06,"돈 아깝네요. 전우치가 더 잼있음.. 내용은 전우치 카피 수준이고 감독이 똑같음. 게다가 극장비용하고 같은 금액은 머리통에 구멍 뚫렸나? 뇌가 있으건지 없는건지 돈 쓰지 마세요. 시간 아깝네요.,",4,3,1
2022-08-27 13:43,tv연결가능?,0,0,0
2022-08-24 0:08,평점에 비해 개인적으로 나쁘지 않았음.,2,2,1
2022-08-23 14:04,대여해서 오늘 새벽에 봣는데 저는 개인적으로 정말 재밌게 봤습니다전우치를 엄청 재밋게봐서 그런가...아무튼 전 2시간30분이 지루하지않았어요,9,5,1
2024-06-08 11:25,지금까지 고마웠어 푸!,0,0,1
2023-07-21 1:17,음악 최고,0,0,1
2022-09-27 11:53,이런게 진짜 영화다. 연출 음악 연기 스토리 장난아니네.,2,0,1
2022-09-24 21:59,"연기가 뛰어나네요 많은 분들이 가족, 친구와 웃는 일도 있으시고 아픈 곳은 회복되시며 마음, 몸 건강하셨으면 좋겠습니다 응원합니다!",1,1,1
2022-09-23 15:10,난 끝까지 의심했음 등대에서 진짜 수술하는 줄.... 레오 여자친구 25살 미만만 만날만하다 ㅇㅈ,1,4,1
2022-09-22 17:06,"스포일러라서 얘기는 못하겠지만, 번역을 누가 했는지 아쉬운 부분들이 있습니다. 대충 의역을 한 것도 아니고 중요한 단어인데도 빼먹고 번역을 해버리니... 기대를 많이 하고 본 작품이다 보니 번역의 세밀함이 더욱 아쉽게 느껴집니다",0,0,1
2022-09-18 21:02,정신병이 뭔지 확 와닿는다. 트라우마 연출 좋고 디카프리오 연기 존잘,0,1,1
2022-09-18 0:08,디카프리오의 연기력이 캐리한 영화,0,0,1
2022-09-17 18:24,"굉장히 불안정하고 자극적인 화면이 많고 스토리는 척 보면 아는 이야기지만 , 디카프리오 연기는 좋았어요. 개인적으로, 스콜세지 , 약간 실망 스러운 작품.",1,0,1
2021-12-10 1:23,"7년만에 다시봣는데도 여전히 어마무시한 충격을 주는 영화,,,,",1,1,1
2021-03-21 20:21,살면서 마음의병에 깊게 생각해본적이 없는데 정신병에대해 생각을 하게만드네..잘봤습니다,2,0,1
2020-09-24 14:46,디카프리오로 시작해 디카프리오로 끝난 영화...,1,1,1
2020-09-22 1:23,내가 생각하는 이 영화 최고의 반전은 마지막에 테디라고 불렀을 때 레오나르도 디카프리오의 표정연기임 진짜 이 남자는 연기에 미쳤음 진짜 너무 좋음 처음부터 연기력하나로 하드캐리하다가 마지막에 팬티갈아 입음 처음부터 끝까지 한씬도 버릴 연기가 없음 그냥 중간중간 몰입도에 문제생기는 부분도 연기력으로 씹어 먹음 이 배역을 다른 누가 했어도 이런 느낌 살릴 수 있는사람은 없음,5,1,1
2020-09-21 17:19,잘봤수다 ㅇㅇ,2,1,1
2020-09-14 0:49,좀 산만하고 노잼,0,10,1
2020-09-11 11:27,THANK ♡~^U^~♡ VERY MUCH INDEED~♡ ♡,1,2,0
2020-09-11 0:11,대여네요. 그냥은 못주겠다 이거지 ㅠㅠ,11,6,0
2020-09-10 4:30,셔터 아일랜드도 무료?!,3,2,0
2019-07-26 18:40,"아이덴티티 같은 심리물 좋아하는데, 이건 별로임. 산만하다. 반전을 노릴려면 치밀해야지. 책으로 읽는편이 더 낫다.",1,13,1
2019-07-25 23:01,다운받아서 볼고하는데 싱크 많이 안맞나요?? 아 빨리 누가좀 대답좀 해줘,1,2,0
2019-06-29 20:51,이거 폰으로 보려고 하는데 ㅠㅜ 폰으로 보면 더 안 맞나요?! 누구 폰으로 보신 분 ㅠㅜ 계신가요!???,0,2,0
2019-02-20 21:08,오디오 싱크 왜이리 안맞죠???ㅡㅡ,1,3,0
2018-10-06 16:41,마지막 문장은 정말 최고다,2,2,1
2018-09-26 1:10,다운받아서 보세요 대여도 다운받아 볼 수 있어요 기간 지나면 재생 못하는건 똑같고요,2,2,0
2018-07-05 17:48,싱크오지게안맞네요;;환불해주세요;;;,2,3,0
2018-06-22 23:52,자막이 문제가 아니라 영상 계속 딜레이되고 오디오 싱크도 안 맏고 자꾸 끊기고 난리 났는데요.....,2,2,0
2018-04-06 22:52,안녕하세요. N스토어입니다. 현재 제공되는 파일 재확인결과 자막이 정상 제공되는 것으로 확인됩니다. 자막이 보이지 않을 경우 네이버 미디어 플레이어 화면 상단의 퀵메뉴>자막언어 메뉴에서 자막 on/off 설정 및 언어 선택여부를 확인해 주시기 바랍니다. 모바일 환경의 경우 영상 종료 후 재실행해보아 주시기 바랍니다. 이용에 지속 문제가 있으신 고객님은 고객센터를 통해 사용기기 환경에 대해 자세한 설명 주시면 빠르게 확인해 드리도록 하겠습니다.,3,4,0
2018-03-28 15:48,진짜 자막 없음;; 헐,0,2,0
2018-02-25 16:19,자막안나와요 환불 .ㄱ,0,2,0
2017-12-25 1:08,재생안된다 환불해라,1,2,0
2017-12-12 18:32,자막안나옴 ㅜ 개빡치넹 ㅜ 일부러 돈주고 편하게 볼려고 네이버 다운로드한건데 뭐이런경우가... 내돈 ㅜ,2,2,0
2017-12-02 22:06,개인적으로는 디카프리오의 재발견. 스릴러물인데 몰입되니 엔딩이 슬퍼.. 중간에 자막빠진게 좀 있음.,1,1,0
2017-11-23 0:37,아....열받네 왜안나오냐고...,0,1,0
2017-11-23 0:34,아 결제했는데 왜안나와!?!?,1,1,0
2017-07-19 23:19,"이거 진짜 해설 없이 보면 단박에 이해가 안 된다. 그리고 무엇보다도 아주 고난이도인 기법을 사용한 수작이라는 점. 아이덴티티가 쉽게 이해되는 편이라면 이 영화는 어렵사리 이해가 되었다. 무엇보다 꼭 하고 싶은 말은 이 영화야말로 연기의, 연기에 의한, 연기를 위한 연기 그 자체를 보여주는 영화라는 부분이다. 한마디로 그냥 쵝오!",0,3,1
2017-02-15 2:23,댓글에 자막 평이 안좋아서 불안했는데 저는 다행해 잘 플레이되었습니다. 다만 초중반부분에서 몇 마디 정도의 문장이 자막이 안 나왔습니다. 결말이 대단하다기에 기대를 많이 했는데 생각보다 뻔해서 약간은 기대치 미스였어요. 그래도 사람을 끝까지 빨아들이는 긴장감이 있네요.,3,1,1
2016-11-18 21:11,ㅋㅋㅋ강숙씨 DRM이라고 저작권 보호장치가 있는데 거기 참고하심 됩니다.,2,2,0
2016-08-04 19:37,"미리보기 예고편 말고 진짜 영화를 5분까지 보여주면 자막 싱크라던가 이런것 다 해결될텐데,,,",1,1,0
2016-06-05 23:34,자막이랑 안 맞아서 힘들게 봤네요 ㅠㅠ,0,1,0
2016-05-05 0:34,기가 막히네..! 역시 마틴 스콜세지..,0,1,1
2015-11-15 13:29,"본서비스는 휴대폰 다운로드결제후 TV연결하여 큰화면으로 볼수없네요, 참고하시기 바랍니다. (짜증..구매전에 소비자가 참고해야할사항을 알고 결제할수있게 해주세요~! 이럴줄알았으면 구매안했을텐데요! 휴..)",1,11,0
2015-07-17 11:27,마지막에 반전있어요..볼만함,1,10,1
2022-11-25 15:16,"처음에 우연히 봤을때는 뭐이런 기괴하고 우울한영화가 있어?했는데,두번째보니 영화시작에 대사에서부터 아들의 말속에 복선이 다있었네요..아는만큼보인다더니..두번째보니 더재밌었음..",0,1,1
2019-11-11 15:24,"참으로 영상미,광각렌즈? 가 너무 멋지네요 배우 배역,연기 너무 완벽합니다",0,1,1
2018-11-25 23:38,배우들 연기가 좋네요. 막 무서운 정도는 아니고... 과장된 연출이 많아서 보다보면 좀 질려요.,1,1,1
2018-09-21 17:28,너무 공포에 떨면 몸 안에서 소름이 돋음 . 그런 영화였음 정말 이건 19금이 아니라 29금 줘야함 진자 무서움,2,1,1
2018-06-18 23:27,잭 니콜슨 땜에 봤어요~^^ 공포물은 그닥이라..뭔가 나올까 말까 음악으로 쫄이다가 마는 80년도 영화~ㅋ 그래도 잼나게 무섭진않게 보고갑니다~,1,1,1
2018-06-18 23:24,다운로드해서 보시면 자막 빵빵하게 나와욧^^!,0,1,0
